2022-01-09;205;Dom Lustosa/Antônio Bezerra;4;Gratuidade Idoso;63
2022-01-09;205;Dom Lustosa/Antônio Bezerra;5;Vale-transporte (vermelho);2
2022-01-09;205;Dom Lustosa/Antônio Bezerra;9;Vt. Identificação;12
2022-01-09;205;Dom Lustosa/Antônio Bezerra;11;Idoso Identificação;10
2022-01-09;205;Dom Lustosa/Antônio Bezerra;12;Estudante com débito;34
2022-01-09;205;Dom Lustosa/Antônio Bezerra;15;Projovem;1
2022-01-09;205;Dom Lustosa/Antônio Bezerra;16;Grat. Deficiente - S/Acomp;1
2022-01-09;205;Dom Lustosa/Antônio Bezerra;27;Pagante Horário Diferenciado;13
2022-01-09;205;Dom Lustosa/Antônio Bezerra;31;Vt. Institucional;1
2022-01-09;206;Padre Andrade/Antônio Bezerra;3;Estudante;14
2022-01-09;206;Padre Andrade/Antônio Bezerra;4;Gratuidade Idoso;62
2022-01-09;206;Padre Andrade/Antônio Bezerra;9;Vt. Identificação;7
2022-01-09;206;Padre Andrade/Antônio Bezerra;11;Idoso Identificação;6
2022-01-09;206;Padre Andrade/Antônio Bezerra;12;Estudante com débito;23
2022-01-09;206;Padre Andrade/Antônio Bezerra;15;Projovem;2
2022-01-09;206;Padre Andrade/Antônio Bezerra;16;Grat. Deficiente - S/Acomp;4
2022-01-09;206;Padre Andrade/Antônio Bezerra;27;Pagante Horário Diferenciado;23
2022-01-09;210;Quintino Cunha/Antônio Bezerra          ;3;Estudante;3
2022-01-09;210;Quintino Cunha/Antônio Bezerra          ;4;Gratuidade Idoso;278
2022-01-09;210;Quintino Cunha/Antônio Bezerra          ;5;Vale-transporte (vermelho);4
2022-01-09;210;Quintino Cunha/Antônio Bezerra          ;9;Vt. Identificação;4
2022-01-09;210;Quintino Cunha/Antônio Bezerra          ;11;Idoso Identificação;26
2022-01-09;210;Quintino Cunha/Antônio Bezerra          ;12;Estudante com débito;120
2022-01-09;210;Quintino Cunha/Antônio Bezerra          ;15;Projovem;5
2022-01-09;210;Quintino Cunha/Antônio Bezerra          ;16;Grat. Deficiente - S/Acomp;12
2022-01-09;210;Quintino Cunha/Antônio Bezerra          ;27;Pagante Horário Diferenciado;76
2022-01-09;210;Quintino Cunha/Antônio Bezerra          ;37;VT Beneficio Piloto BUM;2
2022-01-09;211;Vila Velha/Antônio Bezerra              ;3;Estudante;5
2022-01-09;211;Vila Velha/Antônio Bezerra              ;4;Gratuidade Idoso;265
2022-01-09;211;Vila Velha/Antônio Bezerra              ;5;Vale-transporte (vermelho);5
2022-01-09;211;Vila Velha/Antônio Bezerra              ;9;Vt. Identificação;11
2022-01-09;211;Vila Velha/Antônio Bezerra              ;11;Idoso Identificação;54
2022-01-09;211;Vila Velha/Antônio Bezerra              ;12;Estudante com débito;141
2022-01-09;211;Vila Velha/Antônio Bezerra              ;15;Projovem;4
2022-01-09;211;Vila Velha/Antônio Bezerra              ;16;Grat. Deficiente - S/Acomp;14
2022-01-09;211;Vila Velha/Antônio Bezerra              ;27;Pagante Horário Diferenciado;83
2022-01-09;211;Vila Velha/Antônio Bezerra              ;37;VT Beneficio Piloto BUM;2
2022-01-09;212;Jardim Guanabara/Cj Nova Assunção I     ;4;Gratuidade Idoso;136
2022-01-09;212;Jardim Guanabara/Cj Nova Assunção I     ;5;Vale-transporte (vermelho);3
2022-01-09;212;Jardim Guanabara/Cj Nova Assunção I     ;9;Vt. Identificação;1
2022-01-09;212;Jardim Guanabara/Cj Nova Assunção I     ;11;Idoso Identificação;18
2022-01-09;212;Jardim Guanabara/Cj Nova Assunção I     ;12;Estudante com débito;87
2022-01-09;212;Jardim Guanabara/Cj Nova Assunção I     ;16;Grat. Deficiente - S/Acomp;7
2022-01-09;212;Jardim Guanabara/Cj Nova Assunção I     ;27;Pagante Horário Diferenciado;39
2022-01-09;212;Jardim Guanabara/Cj Nova Assunção I     ;32;Gratuidade Infantil;1
2022-01-09;213;Jardim Guanabara/Cj Nova Assunção II    ;3;Estudante;4
2022-01-09;213;Jardim Guanabara/Cj Nova Assunção II    ;4;Gratuidade Idoso;408
2022-01-09;213;Jardim Guanabara/Cj Nova Assunção II    ;5;Vale-transporte (vermelho);4
2022-01-09;213;Jardim Guanabara/Cj Nova Assunção II    ;9;Vt. Identificação;3
2022-01-09;213;Jardim Guanabara/Cj Nova Assunção II    ;11;Idoso Identificação;84
2022-01-09;213;Jardim Guanabara/Cj Nova Assunção II    ;12;Estudante com débito;224
2022-01-09;213;Jardim Guanabara/Cj Nova Assunção II    ;15;Projovem;3
2022-01-09;213;Jardim Guanabara/Cj Nova Assunção II    ;16;Grat. Deficiente - S/Acomp;46
2022-01-09;213;Jardim Guanabara/Cj Nova Assunção II    ;27;Pagante Horário Diferenciado;103
2022-01-09;213;Jardim Guanabara/Cj Nova Assunção II    ;31;Vt. Institucional;1
2022-01-09;213;Jardim Guanabara/Cj Nova Assunção II    ;32;Gratuidade Infantil;2
2022-01-09;213;Jardim Guanabara/Cj Nova Assunção II    ;37;VT Beneficio Piloto BUM;2
2022-01-09;214;Estação/Pio Saraiva I                   ;2;Popular;4
2022-01-09;214;Estação/Pio Saraiva I                   ;3;Estudante;2
2022-01-09;214;Estação/Pio Saraiva I                   ;4;Gratuidade Idoso;148
2022-01-09;214;Estação/Pio Saraiva I                   ;5;Vale-transporte (vermelho);2
2022-01-09;214;Estação/Pio Saraiva I                   ;9;Vt. Identificação;7
2022-01-09;214;Estação/Pio Saraiva I                   ;11;Idoso Identificação;17
2022-01-09;214;Estação/Pio Saraiva I                   ;12;Estudante com débito;51
2022-01-09;214;Estação/Pio Saraiva I                   ;16;Grat. Deficiente - S/Acomp;13
2022-01-09;214;Estação/Pio Saraiva I                   ;27;Pagante Horário Diferenciado;50
2022-01-09;215;Autran Nunes                            ;3;Estudante;4
2022-01-09;215;Autran Nunes                            ;4;Gratuidade Idoso;101
2022-01-09;215;Autran Nunes                            ;9;Vt. Identificação;31
2022-01-09;215;Autran Nunes                            ;11;Idoso Identificação;21
2022-01-09;215;Autran Nunes                            ;12;Estudante com débito;70
2022-01-09;215;Autran Nunes                            ;15;Projovem;1
2022-01-09;215;Autran Nunes                            ;16;Grat. Deficiente - S/Acomp;8
2022-01-09;215;Autran Nunes                            ;27;Pagante Horário Diferenciado;52
2022-01-09;215;Autran Nunes                            ;37;VT Beneficio Piloto BUM;1
2022-01-09;216;Antônio Bezerra                         ;3;Estudante;5
2022-01-09;216;Antônio Bezerra                         ;4;Gratuidade Idoso;85
2022-01-09;216;Antônio Bezerra                         ;9;Vt. Identificação;4
2022-01-09;216;Antônio Bezerra                         ;11;Idoso Identificação;13
2022-01-09;216;Antônio Bezerra                         ;12;Estudante com débito;31
2022-01-09;216;Antônio Bezerra                         ;16;Grat. Deficiente - S/Acomp;7
2022-01-09;216;Antônio Bezerra                         ;27;Pagante Horário Diferenciado;8
2022-01-09;217;Estação/Pio Saraiva II                  ;3;Estudante;4
2022-01-09;217;Estação/Pio Saraiva II                  ;4;Gratuidade Idoso;79
2022-01-09;217;Estação/Pio Saraiva II                  ;5;Vale-transporte (vermelho);1
2022-01-09;217;Estação/Pio Saraiva II                  ;9;Vt. Identificação;12
2022-01-09;217;Estação/Pio Saraiva II                  ;11;Idoso Identificação;13
2022-01-09;217;Estação/Pio Saraiva II                  ;12;Estudante com débito;40
2022-01-09;217;Estação/Pio Saraiva II                  ;15;Projovem;1
2022-01-09;217;Estação/Pio Saraiva II                  ;16;Grat. Deficiente - S/Acomp;2
2022-01-09;217;Estação/Pio Saraiva II                  ;27;Pagante Horário Diferenciado;18
2022-01-09;220;Av. Sargento Hermínio                   ;3;Estudante;2
2022-01-09;220;Av. Sargento Hermínio                   ;4;Gratuidade Idoso;289
2022-01-09;220;Av. Sargento Hermínio                   ;5;Vale-transporte (vermelho);4
2022-01-09;220;Av. Sargento Hermínio                   ;9;Vt. Identificação;4
2022-01-09;220;Av. Sargento Hermínio                   ;11;Idoso Identificação;47
2022-01-09;220;Av. Sargento Hermínio                   ;12;Estudante com débito;140
2022-01-09;220;Av. Sargento Hermínio                   ;15;Projovem;2
2022-01-09;220;Av. Sargento Hermínio                   ;16;Grat. Deficiente - S/Acomp;19
2022-01-09;220;Av. Sargento Hermínio                   ;27;Pagante Horário Diferenciado;51
2022-01-09;220;Av. Sargento Hermínio                   ;31;Vt. Institucional;2
2022-01-09;220;Av. Sargento Hermínio                   ;37;VT Beneficio Piloto BUM;1
2022-01-09;222;Antônio Bezerra/Papicu/Antônio Sales;3;Estudante;4
2022-01-09;222;Antônio Bezerra/Papicu/Antônio Sales;4;Gratuidade Idoso;306
2022-01-09;222;Antônio Bezerra/Papicu/Antônio Sales;9;Vt. Identificação;19
2022-01-09;222;Antônio Bezerra/Papicu/Antônio Sales;11;Idoso Identificação;28
2022-01-09;222;Antônio Bezerra/Papicu/Antônio Sales;12;Estudante com débito;93
2022-01-09;222;Antônio Bezerra/Papicu/Antônio Sales;15;Projovem;1
2022-01-09;222;Antônio Bezerra/Papicu/Antônio Sales;16;Grat. Deficiente - S/Acomp;4
2022-01-09;222;Antônio Bezerra/Papicu/Antônio Sales;27;Pagante Horário Diferenciado;22
2022-01-09;222;Antônio Bezerra/Papicu/Antônio Sales;37;VT Beneficio Piloto BUM;10
2022-01-09;225;João Arruda/Antônio Bezerra;3;Estudante;7
2022-01-09;225;João Arruda/Antônio Bezerra;4;Gratuidade Idoso;120
2022-01-09;225;João Arruda/Antônio Bezerra;9;Vt. Identificação;25
2022-01-09;225;João Arruda/Antônio Bezerra;11;Idoso Identificação;24
2022-01-09;225;João Arruda/Antônio Bezerra;12;Estudante com débito;37
2022-01-09;225;João Arruda/Antônio Bezerra;16;Grat. Deficiente - S/Acomp;3
2022-01-09;225;João Arruda/Antônio Bezerra;27;Pagante Horário Diferenciado;30
2022-01-09;243;Parque Universitários/Antônio Bezerra   ;2;Popular;5
2022-01-09;243;Parque Universitários/Antônio Bezerra   ;3;Estudante;5
2022-01-09;243;Parque Universitários/Antônio Bezerra   ;4;Gratuidade Idoso;87
2022-01-09;243;Parque Universitários/Antônio Bezerra   ;11;Idoso Identificação;8
2022-01-09;243;Parque Universitários/Antônio Bezerra   ;12;Estudante com débito;38
2022-01-09;243;Parque Universitários/Antônio Bezerra   ;15;Projovem;1
2022-01-09;243;Parque Universitários/Antônio Bezerra   ;27;Pagante Horário Diferenciado;48
2022-01-09;243;Parque Universitários/Antônio Bezerra   ;37;VT Beneficio Piloto BUM;1
2022-01-09;301;Cj Industrial/Parangaba;3;Estudante;3
2022-01-09;301;Cj Industrial/Parangaba;4;Gratuidade Idoso;71
2022-01-09;301;Cj Industrial/Parangaba;9;Vt. Identificação;1
2022-01-09;301;Cj Industrial/Parangaba;11;Idoso Identificação;8
2022-01-09;301;Cj Industrial/Parangaba;12;Estudante com débito;45
2022-01-09;301;Cj Industrial/Parangaba;27;Pagante Horário Diferenciado;28
2022-01-09;301;Cj Industrial/Parangaba;31;Vt. Institucional;1
2022-01-09;301;Cj Industrial/Parangaba;37;VT Beneficio Piloto BUM;4
2022-01-09;303;Igreja São Raimundo                     ;3;Estudante;10
2022-01-09;303;Igreja São Raimundo                     ;4;Gratuidade Idoso;31
2022-01-09;303;Igreja São Raimundo                     ;9;Vt. Identificação;5
2022-01-09;303;Igreja São Raimundo                     ;11;Idoso Identificação;3
2022-01-09;303;Igreja São Raimundo                     ;12;Estudante com débito;6
2022-01-09;303;Igreja São Raimundo                     ;15;Projovem;1
2022-01-09;303;Igreja São Raimundo                     ;27;Pagante Horário Diferenciado;12
2022-01-09;303;Igreja São Raimundo                     ;37;VT Beneficio Piloto BUM;1
2022-01-09;304;Bela Vista/Lagoa                        ;3;Estudante;6
2022-01-09;304;Bela Vista/Lagoa                        ;4;Gratuidade Idoso;142
2022-01-09;304;Bela Vista/Lagoa                        ;5;Vale-transporte (vermelho);1
2022-01-09;304;Bela Vista/Lagoa                        ;9;Vt. Identificação;15
2022-01-09;304;Bela Vista/Lagoa                        ;11;Idoso Identificação;18
2022-01-09;304;Bela Vista/Lagoa                        ;12;Estudante com débito;70
2022-01-09;304;Bela Vista/Lagoa                        ;16;Grat. Deficiente - S/Acomp;19
2022-01-09;304;Bela Vista/Lagoa                        ;27;Pagante Horário Diferenciado;17
2022-01-09;308;Demócrito Rocha                         ;3;Estudante;15
2022-01-09;308;Demócrito Rocha                         ;4;Gratuidade Idoso;53
2022-01-09;308;Demócrito Rocha                         ;5;Vale-transporte (vermelho);1
2022-01-09;308;Demócrito Rocha                         ;9;Vt. Identificação;10
2022-01-09;308;Demócrito Rocha                         ;11;Idoso Identificação;9
2022-01-09;308;Demócrito Rocha                         ;12;Estudante com débito;37
2022-01-09;308;Demócrito Rocha                         ;15;Projovem;4
2022-01-09;308;Demócrito Rocha                         ;16;Grat. Deficiente - S/Acomp;5
2022-01-09;308;Demócrito Rocha                         ;27;Pagante Horário Diferenciado;20
2022-01-09;308;Demócrito Rocha                         ;31;Vt. Institucional;1
2022-01-09;309;Cj Sumaré/Parangaba                     ;3;Estudante;8
2022-01-09;309;Cj Sumaré/Parangaba                     ;4;Gratuidade Idoso;64
2022-01-09;309;Cj Sumaré/Parangaba                     ;5;Vale-transporte (vermelho);9
2022-01-09;309;Cj Sumaré/Parangaba                     ;9;Vt. Identificação;8
2022-01-09;309;Cj Sumaré/Parangaba                     ;11;Idoso Identificação;16
2022-01-09;309;Cj Sumaré/Parangaba                     ;12;Estudante com débito;28
2022-01-09;309;Cj Sumaré/Parangaba                     ;15;Projovem;1
2022-01-09;309;Cj Sumaré/Parangaba                     ;16;Grat. Deficiente - S/Acomp;3
2022-01-09;309;Cj Sumaré/Parangaba                     ;27;Pagante Horário Diferenciado;7
2022-01-09;309;Cj Sumaré/Parangaba                     ;32;Gratuidade Infantil;1
2022-01-09;310;Campus Universitários/Pan Americano     ;4;Gratuidade Idoso;40
2022-01-09;310;Campus Universitários/Pan Americano     ;9;Vt. Identificação;4
2022-01-09;310;Campus Universitários/Pan Americano     ;11;Idoso Identificação;11
2022-01-09;310;Campus Universitários/Pan Americano     ;12;Estudante com débito;22
2022-01-09;310;Campus Universitários/Pan Americano     ;16;Grat. Deficiente - S/Acomp;7
2022-01-09;310;Campus Universitários/Pan Americano     ;27;Pagante Horário Diferenciado;1
2022-01-09;311;Castelão/Parangaba;3;Estudante;5
2022-01-09;311;Castelão/Parangaba;4;Gratuidade Idoso;258
2022-01-09;311;Castelão/Parangaba;5;Vale-transporte (vermelho);1
2022-01-09;311;Castelão/Parangaba;9;Vt. Identificação;4
2022-01-09;311;Castelão/Parangaba;11;Idoso Identificação;64
2022-01-09;311;Castelão/Parangaba;12;Estudante com débito;160
2022-01-09;311;Castelão/Parangaba;15;Projovem;3
2022-01-09;311;Castelão/Parangaba;16;Grat. Deficiente - S/Acomp;19
2022-01-09;311;Castelão/Parangaba;27;Pagante Horário Diferenciado;65
2022-01-09;311;Castelão/Parangaba;31;Vt. Institucional;2
2022-01-09;311;Castelão/Parangaba;37;VT Beneficio Piloto BUM;1
2022-01-09;312;Dias Macedo/Parangaba                   ;3;Estudante;1
2022-01-09;312;Dias Macedo/Parangaba                   ;4;Gratuidade Idoso;166
2022-01-09;312;Dias Macedo/Parangaba                   ;9;Vt. Identificação;2
2022-01-09;312;Dias Macedo/Parangaba                   ;11;Idoso Identificação;52
2022-01-09;312;Dias Macedo/Parangaba                   ;12;Estudante com débito;108
2022-01-09;312;Dias Macedo/Parangaba                   ;15;Projovem;3
2022-01-09;312;Dias Macedo/Parangaba                   ;16;Grat. Deficiente - S/Acomp;22
2022-01-09;312;Dias Macedo/Parangaba                   ;27;Pagante Horário Diferenciado;39
2022-01-09;312;Dias Macedo/Parangaba                   ;31;Vt. Institucional;1
2022-01-09;313;Parangaba/Alto da Paz                   ;4;Gratuidade Idoso;124
2022-01-09;313;Parangaba/Alto da Paz                   ;5;Vale-transporte (vermelho);1
2022-01-09;313;Parangaba/Alto da Paz                   ;9;Vt. Identificação;22
2022-01-09;313;Parangaba/Alto da Paz                   ;11;Idoso Identificação;20
2022-01-09;313;Parangaba/Alto da Paz                   ;12;Estudante com débito;56
2022-01-09;313;Parangaba/Alto da Paz                   ;15;Projovem;1
2022-01-09;313;Parangaba/Alto da Paz                   ;16;Grat. Deficiente - S/Acomp;7
2022-01-09;313;Parangaba/Alto da Paz                   ;27;Pagante Horário Diferenciado;28
2022-01-09;313;Parangaba/Alto da Paz                   ;37;VT Beneficio Piloto BUM;1
2022-01-09;314;Henrique Jorge                          ;3;Estudante;4
2022-01-09;314;Henrique Jorge                          ;4;Gratuidade Idoso;39
2022-01-09;314;Henrique Jorge                          ;5;Vale-transporte (vermelho);1
2022-01-09;314;Henrique Jorge                          ;9;Vt. Identificação;2
2022-01-09;314;Henrique Jorge                          ;11;Idoso Identificação;6
2022-01-09;314;Henrique Jorge                          ;12;Estudante com débito;21
2022-01-09;314;Henrique Jorge                          ;15;Projovem;1
2022-01-09;314;Henrique Jorge                          ;16;Grat. Deficiente - S/Acomp;2
2022-01-09;314;Henrique Jorge                          ;27;Pagante Horário Diferenciado;8
2022-01-09;315;Messejana/Parangaba                     ;3;Estudante;6
2022-01-09;315;Messejana/Parangaba                     ;4;Gratuidade Idoso;491
2022-01-09;315;Messejana/Parangaba                     ;5;Vale-transporte (vermelho);3
2022-01-09;315;Messejana/Parangaba                     ;9;Vt. Identificação;7
2022-01-09;315;Messejana/Parangaba                     ;11;Idoso Identificação;99
2022-01-09;315;Messejana/Parangaba                     ;12;Estudante com débito;295
2022-01-09;315;Messejana/Parangaba                     ;15;Projovem;3
2022-01-09;315;Messejana/Parangaba                     ;16;Grat. Deficiente - S/Acomp;49
2022-01-09;315;Messejana/Parangaba                     ;27;Pagante Horário Diferenciado;127
2022-01-09;315;Messejana/Parangaba                     ;31;Vt. Institucional;1
2022-01-09;315;Messejana/Parangaba                     ;32;Gratuidade Infantil;1
2022-01-09;317;Cidade Nova/Parangaba                   ;3;Estudante;9
2022-01-09;317;Cidade Nova/Parangaba                   ;4;Gratuidade Idoso;93
2022-01-09;317;Cidade Nova/Parangaba                   ;5;Vale-transporte (vermelho);3
2022-01-09;317;Cidade Nova/Parangaba                   ;9;Vt. Identificação;14
2022-01-09;317;Cidade Nova/Parangaba                   ;11;Idoso Identificação;16
2022-01-09;317;Cidade Nova/Parangaba                   ;12;Estudante com débito;51
2022-01-09;317;Cidade Nova/Parangaba                   ;16;Grat. Deficiente - S/Acomp;3
2022-01-09;317;Cidade Nova/Parangaba                   ;27;Pagante Horário Diferenciado;52
2022-01-09;319;Parque São José/Osório de Paiva/Parangaba;3;Estudante;2
2022-01-09;319;Parque São José/Osório de Paiva/Parangaba;4;Gratuidade Idoso;122
2022-01-09;319;Parque São José/Osório de Paiva/Parangaba;5;Vale-transporte (vermelho);1
2022-01-09;319;Parque São José/Osório de Paiva/Parangaba;9;Vt. Identificação;2
2022-01-09;319;Parque São José/Osório de Paiva/Parangaba;11;Idoso Identificação;22
2022-01-09;319;Parque São José/Osório de Paiva/Parangaba;12;Estudante com débito;94
2022-01-09;319;Parque São José/Osório de Paiva/Parangaba;15;Projovem;1
2022-01-09;319;Parque São José/Osório de Paiva/Parangaba;16;Grat. Deficiente - S/Acomp;14
2022-01-09;319;Parque São José/Osório de Paiva/Parangaba;27;Pagante Horário Diferenciado;17
2022-01-09;321;Jardim União/Parangaba                  ;3;Estudante;7
2022-01-09;321;Jardim União/Parangaba                  ;4;Gratuidade Idoso;397
2022-01-09;321;Jardim União/Parangaba                  ;5;Vale-transporte (vermelho);3
2022-01-09;321;Jardim União/Parangaba                  ;9;Vt. Identificação;7
2022-01-09;321;Jardim União/Parangaba                  ;11;Idoso Identificação;95
2022-01-09;321;Jardim União/Parangaba                  ;12;Estudante com débito;249
2022-01-09;321;Jardim União/Parangaba                  ;15;Projovem;1
2022-01-09;321;Jardim União/Parangaba                  ;16;Grat. Deficiente - S/Acomp;47
2022-01-09;321;Jardim União/Parangaba                  ;27;Pagante Horário Diferenciado;89
2022-01-09;322;Granja Portugal/Cj Ceará/Lagoa;4;Gratuidade Idoso;164
2022-01-09;322;Granja Portugal/Cj Ceará/Lagoa;5;Vale-transporte (vermelho);2
2022-01-09;322;Granja Portugal/Cj Ceará/Lagoa;9;Vt. Identificação;3
2022-01-09;322;Granja Portugal/Cj Ceará/Lagoa;11;Idoso Identificação;14
2022-01-09;322;Granja Portugal/Cj Ceará/Lagoa;12;Estudante com débito;59
2022-01-09;322;Granja Portugal/Cj Ceará/Lagoa;15;Projovem;1
2022-01-09;322;Granja Portugal/Cj Ceará/Lagoa;16;Grat. Deficiente - S/Acomp;7
2022-01-09;322;Granja Portugal/Cj Ceará/Lagoa;27;Pagante Horário Diferenciado;18
2022-01-09;322;Granja Portugal/Cj Ceará/Lagoa;31;Vt. Institucional;3
2022-01-09;323;João XXIII/Lagoa                        ;3;Estudante;4
2022-01-09;323;João XXIII/Lagoa                        ;4;Gratuidade Idoso;218
2022-01-09;323;João XXIII/Lagoa                        ;9;Vt. Identificação;2
2022-01-09;323;João XXIII/Lagoa                        ;11;Idoso Identificação;30
2022-01-09;323;João XXIII/Lagoa                        ;12;Estudante com débito;125
2022-01-09;323;João XXIII/Lagoa                        ;15;Projovem;1
2022-01-09;323;João XXIII/Lagoa                        ;16;Grat. Deficiente - S/Acomp;14
2022-01-09;323;João XXIII/Lagoa                        ;27;Pagante Horário Diferenciado;47
2022-01-09;325;Aracapé/Siqueira                        ;3;Estudante;5
2022-01-09;325;Aracapé/Siqueira                        ;4;Gratuidade Idoso;80
2022-01-09;325;Aracapé/Siqueira                        ;9;Vt. Identificação;23
2022-01-09;325;Aracapé/Siqueira                        ;11;Idoso Identificação;11
2022-01-09;325;Aracapé/Siqueira                        ;12;Estudante com débito;43
2022-01-09;325;Aracapé/Siqueira                        ;15;Projovem;2
2022-01-09;325;Aracapé/Siqueira                        ;16;Grat. Deficiente - S/Acomp;15
2022-01-09;325;Aracapé/Siqueira                        ;27;Pagante Horário Diferenciado;39
2022-01-09;325;Aracapé/Siqueira                        ;31;Vt. Institucional;2
2022-01-09;326;Miguel Arraes/Tatu Mundé;12;Estudante com débito;1
2022-01-09;326;Miguel Arraes/Tatu Mundé;27;Pagante Horário Diferenciado;2
2022-01-09;327;Cj Ceará/4ª Etapa                       ;3;Estudante;4
2022-01-09;327;Cj Ceará/4ª Etapa                       ;4;Gratuidade Idoso;171
2022-01-09;327;Cj Ceará/4ª Etapa                       ;5;Vale-transporte (vermelho);1
2022-01-09;327;Cj Ceará/4ª Etapa                       ;9;Vt. Identificação;9
2022-01-09;327;Cj Ceará/4ª Etapa                       ;11;Idoso Identificação;12
2022-01-09;327;Cj Ceará/4ª Etapa                       ;12;Estudante com débito;73
2022-01-09;327;Cj Ceará/4ª Etapa                       ;16;Grat. Deficiente - S/Acomp;18
2022-01-09;327;Cj Ceará/4ª Etapa                       ;27;Pagante Horário Diferenciado;29
2022-01-09;327;Cj Ceará/4ª Etapa                       ;31;Vt. Institucional;1
2022-01-09;327;Cj Ceará/4ª Etapa                       ;37;VT Beneficio Piloto BUM;2
2022-01-09;329;Parque Santa Rosa/Siqueira              ;3;Estudante;7
2022-01-09;329;Parque Santa Rosa/Siqueira              ;4;Gratuidade Idoso;242
2022-01-09;329;Parque Santa Rosa/Siqueira              ;9;Vt. Identificação;7
2022-01-09;329;Parque Santa Rosa/Siqueira              ;11;Idoso Identificação;36
2022-01-09;329;Parque Santa Rosa/Siqueira              ;12;Estudante com débito;143
2022-01-09;329;Parque Santa Rosa/Siqueira              ;15;Projovem;4
2022-01-09;329;Parque Santa Rosa/Siqueira              ;16;Grat. Deficiente - S/Acomp;36
2022-01-09;329;Parque Santa Rosa/Siqueira              ;27;Pagante Horário Diferenciado;58
2022-01-09;330;Cj Esperança/Siqueira                   ;3;Estudante;4
2022-01-09;330;Cj Esperança/Siqueira                   ;4;Gratuidade Idoso;148
2022-01-09;330;Cj Esperança/Siqueira                   ;5;Vale-transporte (vermelho);1
2022-01-09;330;Cj Esperança/Siqueira                   ;9;Vt. Identificação;9
2022-01-09;330;Cj Esperança/Siqueira                   ;11;Idoso Identificação;30
2022-01-09;330;Cj Esperança/Siqueira                   ;12;Estudante com débito;78
2022-01-09;330;Cj Esperança/Siqueira                   ;16;Grat. Deficiente - S/Acomp;17
2022-01-09;330;Cj Esperança/Siqueira                   ;27;Pagante Horário Diferenciado;35
2022-01-09;330;Cj Esperança/Siqueira                   ;31;Vt. Institucional;1
2022-01-09;332;Siqueira/Lagoa                          ;3;Estudante;2
2022-01-09;332;Siqueira/Lagoa                          ;4;Gratuidade Idoso;90
2022-01-09;332;Siqueira/Lagoa                          ;5;Vale-transporte (vermelho);2
2022-01-09;332;Siqueira/Lagoa                          ;9;Vt. Identificação;4
2022-01-09;332;Siqueira/Lagoa                          ;11;Idoso Identificação;9
2022-01-09;332;Siqueira/Lagoa                          ;12;Estudante com débito;50
2022-01-09;332;Siqueira/Lagoa                          ;15;Projovem;1
2022-01-09;332;Siqueira/Lagoa                          ;16;Grat. Deficiente - S/Acomp;8
2022-01-09;332;Siqueira/Lagoa                          ;27;Pagante Horário Diferenciado;16
2022-01-09;334;Monte Rey/Siqueira;3;Estudante;6
2022-01-09;334;Monte Rey/Siqueira;4;Gratuidade Idoso;55
2022-01-09;334;Monte Rey/Siqueira;9;Vt. Identificação;9
2022-01-09;334;Monte Rey/Siqueira;11;Idoso Identificação;7
2022-01-09;334;Monte Rey/Siqueira;12;Estudante com débito;31
2022-01-09;334;Monte Rey/Siqueira;15;Projovem;1
2022-01-09;334;Monte Rey/Siqueira;16;Grat. Deficiente - S/Acomp;5
2022-01-09;334;Monte Rey/Siqueira;27;Pagante Horário Diferenciado;13
2022-01-09;334;Monte Rey/Siqueira;37;VT Beneficio Piloto BUM;1
2022-01-09;335;Bom Jardim I                            ;3;Estudante;3
2022-01-09;335;Bom Jardim I                            ;4;Gratuidade Idoso;240
2022-01-09;335;Bom Jardim I                            ;9;Vt. Identificação;3
2022-01-09;335;Bom Jardim I                            ;11;Idoso Identificação;49
2022-01-09;335;Bom Jardim I                            ;12;Estudante com débito;133
2022-01-09;335;Bom Jardim I                            ;15;Projovem;1
2022-01-09;335;Bom Jardim I                            ;16;Grat. Deficiente - S/Acomp;20
2022-01-09;335;Bom Jardim I                            ;27;Pagante Horário Diferenciado;25
2022-01-09;335;Bom Jardim I                            ;31;Vt. Institucional;1
2022-01-09;336;Parque Santa Cecília I                  ;3;Estudante;2
2022-01-09;336;Parque Santa Cecília I                  ;4;Gratuidade Idoso;222
2022-01-09;336;Parque Santa Cecília I                  ;5;Vale-transporte (vermelho);6
2022-01-09;336;Parque Santa Cecília I                  ;6;Crachá Empresas;1
2022-01-09;336;Parque Santa Cecília I                  ;9;Vt. Identificação;8
2022-01-09;336;Parque Santa Cecília I                  ;11;Idoso Identificação;50
2022-01-09;336;Parque Santa Cecília I                  ;12;Estudante com débito;143
2022-01-09;336;Parque Santa Cecília I                  ;15;Projovem;1
2022-01-09;336;Parque Santa Cecília I                  ;16;Grat. Deficiente - S/Acomp;49
2022-01-09;336;Parque Santa Cecília I                  ;27;Pagante Horário Diferenciado;14
2022-01-09;336;Parque Santa Cecília I                  ;31;Vt. Institucional;1
2022-01-09;336;Parque Santa Cecília I                  ;32;Gratuidade Infantil;1
2022-01-09;336;Parque Santa Cecília I                  ;37;VT Beneficio Piloto BUM;1
2022-01-09;337;Jardim Jatobá/Siqueira I                ;3;Estudante;6
2022-01-09;337;Jardim Jatobá/Siqueira I                ;4;Gratuidade Idoso;232
2022-01-09;337;Jardim Jatobá/Siqueira I                ;9;Vt. Identificação;6
